type,n,threshold,usec
random,22100,10,5631.8
random,22200,10,5651.8
random,22300,10,5697.8
random,22400,10,5731.4
random,22500,10,5753.6
random,22600,10,5839.2
random,22700,10,5832.6
random,22800,10,5827
random,22900,10,5847.4
random,23000,10,5888.6
random,23100,10,5899.2
random,23200,10,5911.6
random,23300,10,5936.2
random,23400,10,5973
random,23500,10,5982
random,23600,10,6003.2
random,23700,10,6047.8
random,23800,10,6063.2
random,23900,10,6217.6
random,24000,10,6459.6
random,24100,10,6296
random,24200,10,6430.4
random,24300,10,6582.4
random,24400,10,6561.8
random,24500,10,6502.4
random,24600,10,6414.8
random,24700,10,6423
random,24800,10,6457.2
random,24900,10,6388
random,25000,10,6401.4
random,25100,10,6400.4
random,25200,10,6440.2
random,25300,10,6470.8
random,25400,10,6489
random,25500,10,6501.4
random,25600,10,6533.8
random,25700,10,6578.2
random,25800,10,6654.2
random,25900,10,6735.6
random,26000,10,6717.8
random,26100,10,6762.6
random,26200,10,6780.6
random,26300,10,6768.2
random,26400,10,6732.2
random,26500,10,6846
random,26600,10,6884.4
random,26700,10,6851.6
random,26800,10,6860
random,26900,10,6937.2
random,27000,10,7013.4
random,27100,10,6970.8
random,27200,10,6960
random,27300,10,6989.4
random,27400,10,7007.4
random,27500,10,7037.2
random,27600,10,7036
random,27700,10,7281.8
random,27800,10,7611
random,27900,10,7621.2
random,28000,10,7552.6
random,28100,10,7630.2
random,28200,10,7314.8
random,28300,10,7243.4
random,28400,10,7269.4
random,28500,10,7276.2
random,28600,10,7293.2
random,28700,10,7351.8
random,28800,10,7376.8
random,28900,10,7377.6
random,29000,10,7402
random,29100,10,7436.4
random,29200,10,7459.2
random,29300,10,7482
random,29400,10,7511.4
random,29500,10,7531.6
random,29600,10,7577.8
random,29700,10,7579
random,29800,10,7606.8
random,29900,10,7659.6
random,30000,10,7625.6
random,30100,10,7687.4
random,30200,10,7723
random,30300,10,7761.4
random,30400,10,7810
random,30500,10,7798.6
random,30600,10,7820
random,30700,10,7844.8
random,30800,10,7873.6
random,30900,10,7896.8
random,31000,10,7944.8
random,31100,10,7948.4
random,31200,10,8003.8
random,31300,10,8043
random,31400,10,8037.8
random,31500,10,8062.6
random,31600,10,8085.8
random,31700,10,8118.8
random,31800,10,8180.6
random,31900,10,8161.2
random,32000,10,8169.4
random,32100,10,8199.8
random,32200,10,8247
random,32300,10,8254.2
random,32400,10,8272.8
random,32500,10,8323.2
random,32600,10,8350.8
random,32700,10,8450.2
random,32800,10,8523.6
random,32900,10,8550.8
random,33000,10,8560.2
random,33100,10,8569
random,33200,10,8618.6
random,33300,10,8614.6
random,33400,10,8600.4
random,33500,10,8698.8
random,33600,10,8722.4
random,33700,10,8717.2
random,33800,10,8715
random,33900,10,8747.8
random,34000,10,8830.2
random,34100,10,8870
random,34200,10,8901.8
random,34300,10,8771.2
random,34400,10,8808.4
random,34500,10,8828.8
random,34600,10,8871.6
random,34700,10,9204
random,34800,10,9100.4
random,34900,10,9042
random,35000,10,8987.6
random,35100,10,9098.2
random,35200,10,9058.4
random,35300,10,9147
random,35400,10,9099.8
random,35500,10,9128.8
random,35600,10,9184.2
random,35700,10,9229.6
random,35800,10,9285.4
random,35900,10,9331.2
random,36000,10,9349.8
random,36100,10,9336.4
random,36200,10,9420.4
random,36300,10,9445.4
random,36400,10,9474.6
random,36500,10,9385.4
random,36600,10,9388.2
random,36700,10,9423.8
random,36800,10,9479
random,36900,10,9473.6
random,37000,10,9582.2
random,37100,10,9983
random,37200,10,10095
random,37300,10,10181.6
random,37400,10,9774.6
random,37500,10,9650.6
random,37600,10,9797.2
random,37700,10,9707.2
random,37800,10,9683.2
random,37900,10,9718.2
random,38000,10,9752.6
random,38100,10,9783.4
random,38200,10,9847.6
random,38300,10,9918.8
random,38400,10,9990.4
random,38500,10,10079.6
random,38600,10,10121.4
random,38700,10,9976.4
random,38800,10,9962.4
random,38900,10,10009.4
random,39000,10,10045.2
random,39100,10,10143
random,39200,10,10104.2
random,39300,10,10126.6
random,39400,10,10137.6
random,39500,10,10177.6
random,39600,10,10200.4
random,39700,10,10247.6
random,39800,10,10270.2
random,39900,10,10296.8
random,40000,10,10299.6
random,40100,10,10345
random,40200,10,10316.8
random,40300,10,10360.2
random,40400,10,10368
random,40500,10,10409.8
random,40600,10,10423
random,40700,10,10454.4
random,40800,10,10495.6
random,40900,10,10528.8
random,41000,10,10591.2
random,41100,10,10632.6
random,41200,10,10635.8
random,41300,10,10697.6
random,41400,10,10740.4
random,41500,10,10786.6
random,41600,10,10850.8
random,41700,10,10886.2
random,41800,10,10909.8
random,41900,10,10954
random,42000,10,11055.6
random,42100,10,11045
random,42200,10,11106
random,42300,10,11127
random,42400,10,11182.2
random,42500,10,11241.4
random,42600,10,11265.8
random,42700,10,11290
random,42800,10,11327
random,42900,10,11398.2
random,43000,10,11410.4
random,43100,10,11449.6
random,43200,10,11497
random,43300,10,11534.2
random,43400,10,11563
random,43500,10,11623.8
random,43600,10,11682
random,43700,10,11740.8
random,43800,10,11803.8
random,43900,10,11844.8
random,44000,10,11865.4
random,44100,10,11889.2
random,44200,10,11949.4
random,44300,10,12131.2
random,44400,10,12848.8
random,44500,10,12826.4
random,44600,10,12988.6
random,44700,10,12706.4
random,44800,10,12369
random,44900,10,12350.8
random,45000,10,13008.2
random,45100,10,12379.8
random,45200,10,12337.6
random,45300,10,12305.2
random,45400,10,12374.2
random,45500,10,12413.4
random,45600,10,12422.6
random,45700,10,12424
random,45800,10,12493
random,45900,10,12518.6
random,46000,10,12572.8
random,46100,10,12548.8
random,46200,10,12608.6
random,46300,10,12599
random,46400,10,12659.2
random,46500,10,12643.4
random,46600,10,12690.8
random,46700,10,12735.6
random,46800,10,12702.6
random,46900,10,12757.4
random,47000,10,12785.2
random,47100,10,12831.4
random,47200,10,12822.8
random,47300,10,12833.6
random,47400,10,12869.2
random,47500,10,12888.8
random,47600,10,12929.8
random,47700,10,12951.8
random,47800,10,13166.6
random,47900,10,13213.4
random,48000,10,13144.8
random,48100,10,13039.6
random,48200,10,13249
random,48300,10,13225.8
random,48400,10,13203.8
random,48500,10,13244
random,48600,10,13271
random,48700,10,13337
random,48800,10,13426
random,48900,10,13442.6
random,49000,10,13363.4
random,49100,10,13304
random,49200,10,13380.6
random,49300,10,13532.8
random,49400,10,13563
random,49500,10,13503.2
random,49600,10,13508.8
random,49700,10,14025
random,49800,10,13651.2
random,49900,10,13669.4
random,50000,10,13689.6
random,50100,10,13766.8
random,50200,10,14362
random,50300,10,13987.8
random,50400,10,13812.2
random,50500,10,13900
random,50600,10,13762.2
random,50700,10,13803.2
random,50800,10,13964.4
random,50900,10,13884
random,51000,10,13916
random,51100,10,13936
random,51200,10,14060.8
random,51300,10,13961.2
random,51400,10,13979.4
random,51500,10,13990.4
random,51600,10,14025.2
random,51700,10,14022.4
random,51800,10,14129.6
random,51900,10,14227.8
random,52000,10,14222.4
random,52100,10,14226.6
random,52200,10,14263.8
random,52300,10,14280
random,52400,10,14270
random,52500,10,14358.2
random,52600,10,14346.2
random,52700,10,14365.8
random,52800,10,14437.4
random,52900,10,14438.4
random,53000,10,14415.4
random,53100,10,14449.8
random,53200,10,14482.4
random,53300,10,14542
random,53400,10,14562.6
random,53500,10,14614.2
random,53600,10,14628.2
random,53700,10,14593
random,53800,10,14624.6
random,53900,10,14653.4
random,54000,10,14753.2
random,54100,10,14721.4
random,54200,10,14732.2
random,54300,10,14847.6
random,54400,10,14816.4
random,54500,10,14844.8
random,54600,10,14831.4
random,54700,10,14864
random,54800,10,14917
random,54900,10,15012.4
random,55000,10,15008.4
random,55100,10,15103.6
random,55200,10,15048.6
random,55300,10,15032.4
random,55400,10,15122.2
random,55500,10,15157.2
random,55600,10,15199.6
random,55700,10,15200
random,55800,10,15240.4
random,55900,10,15237.4
random,56000,10,15264.6
random,56100,10,15344.6
random,56200,10,15360.2
random,56300,10,15416.2
random,56400,10,15359.4
random,56500,10,15346
random,56600,10,15377.8
random,56700,10,15421.2
random,56800,10,15418.2
random,56900,10,15489.4
random,57000,10,15494.8
random,57100,10,15498.4
random,57200,10,15559
random,57300,10,15575.4
random,57400,10,15611.2
random,57500,10,15620.8
random,57600,10,15694
random,57700,10,15697.8
random,57800,10,15733.4
random,57900,10,15747.4
random,58000,10,15801.2
random,58100,10,15830.8
random,58200,10,15861
random,58300,10,15825.2
random,58400,10,15897.2
random,58500,10,15912.6
random,58600,10,15958
random,58700,10,15998.4
random,58800,10,16084.2
random,58900,10,16104.4
random,59000,10,16041.4
random,59100,10,16212.2
random,59200,10,16089
random,59300,10,16083
random,59400,10,16108.2
random,59500,10,16183.8
random,59600,10,16162.2
random,59700,10,16187.4
random,59800,10,16231.2
random,59900,10,16242.6
random,60000,10,16276.4
random,60100,10,16331.4
random,60200,10,16336.8
random,60300,10,16338
random,60400,10,16398.4
random,60500,10,16400.2
random,60600,10,16446.6
random,60700,10,16441.4
random,60800,10,16529
random,60900,10,16587.2
random,61000,10,16657.2
random,61100,10,16607.6
random,61200,10,16661.4
random,61300,10,16685.6
random,61400,10,16711.2
random,61500,10,16706.2
random,61600,10,16732.2
random,61700,10,16774.2
random,61800,10,16815.2
random,61900,10,16829.6
random,62000,10,16832
random,62100,10,16867.2
random,62200,10,16902
random,62300,10,16937.6
random,62400,10,16964.8
random,62500,10,17037.8
random,62600,10,17045.6
random,62700,10,17072.2
random,62800,10,17101.8
random,62900,10,17129.8
random,63000,10,17131.2
random,63100,10,17211.4
random,63200,10,17216.2
random,63300,10,17227.6
random,63400,10,17245.6
random,63500,10,17283
random,63600,10,17328.2
random,63700,10,17371.2
random,63800,10,17366.4
random,63900,10,17389.2
random,64000,10,17393.4
random,64100,10,17462
random,64200,10,17482
random,64300,10,17544.4
random,64400,10,17561.2
random,64500,10,17565.6
random,64600,10,17590.8
random,64700,10,17618.4
random,64800,10,17649
random,64900,10,17679.6
random,65000,10,17687.4
random,65100,10,17695.6
random,65200,10,17759.2
random,65300,10,17774.8
random,65400,10,17854.2
random,65500,10,17832
random,65600,10,17865
random,65700,10,17857.8
random,65800,10,17917.2
random,65900,10,17916.6
random,66000,10,18023.8
random,66100,10,18156.2
random,66200,10,18006.2
random,66300,10,18048.8
random,66400,10,18124.6
random,66500,10,18136.8
random,66600,10,18159.6
random,66700,10,18165.2
random,66800,10,18187.2
random,66900,10,18222.4
random,67000,10,18262.4
random,67100,10,18305
random,67200,10,18325
random,67300,10,18344
random,67400,10,18350.8
random,67500,10,18416
random,67600,10,18729.6
random,67700,10,18706.6
random,67800,10,18727.8
random,67900,10,18663.2
random,68000,10,18769.8
random,68100,10,18762
random,68200,10,18741.8
random,68300,10,18713
random,68400,10,18748.8
random,68500,10,18882.8
random,68600,10,19075.4
random,68700,10,19118.4
random,68800,10,19149.4
random,68900,10,19061.4
random,69000,10,18838.8
random,69100,10,19165
random,69200,10,19010.6
random,69300,10,18899.2
random,69400,10,19389.2
random,69500,10,19732.6
random,69600,10,19097.6
random,69700,10,19048.8
random,69800,10,19061.4
random,69900,10,19110.8
random,70000,10,19196.2
random,70100,10,19338.8
random,70200,10,19253.4
random,70300,10,19212.6
random,70400,10,19221.4
random,70500,10,19375.8
random,70600,10,19302.6
random,70700,10,19338.2
random,70800,10,19322.2
random,70900,10,19465
random,71000,10,19749.6
random,71100,10,19879.6
random,71200,10,19728.4
random,71300,10,19686.4
random,71400,10,19833.8
random,71500,10,19882.4
random,71600,10,19726
random,71700,10,19710
random,71800,10,19658.8
random,71900,10,19937.2
random,72000,10,20492.8
random,72100,10,19859.6
random,72200,10,19963
random,72300,10,19926.8
random,72400,10,19732.6
random,72500,10,19855.2
random,72600,10,19845.8
random,72700,10,19944
random,72800,10,20021.8
random,72900,10,19942.2
random,73000,10,20071.8
random,73100,10,20009.2
random,73200,10,20092
random,73300,10,20130
random,73400,10,20115
random,73500,10,20104.4
random,73600,10,20122.2
random,73700,10,20379.8
random,73800,10,20393.4
random,73900,10,20509.4
random,74000,10,20360
random,74100,10,20557
random,74200,10,20374.4
random,74300,10,20353.4
random,74400,10,21679.8
random,74500,10,21555.4
random,74600,10,20429
random,74700,10,20441
random,74800,10,20450.8
random,74900,10,20532.4
random,75000,10,20499
random,75100,10,20579.4
random,75200,10,20504.8
random,75300,10,20515.8
random,75400,10,20639.8
random,75500,10,20629.8
random,75600,10,20747.6
random,75700,10,20760.4
random,75800,10,20681.8
random,75900,10,20849.8
random,76000,10,21103
random,76100,10,22080.4
random,76200,10,21159
random,76300,10,20928.6
random,76400,10,20939.4
random,76500,10,20867
random,76600,10,20890
random,76700,10,20929
random,76800,10,21026
random,76900,10,21103.8
random,77000,10,21061
random,77100,10,21039.2
random,77200,10,21055.4
random,77300,10,21094
random,77400,10,21109.4
random,77500,10,21127
random,77600,10,21155.4
random,77700,10,21178.8
random,77800,10,21291.6
random,77900,10,21276.6
random,78000,10,21302.8
random,78100,10,21320.6
random,78200,10,21359.8
random,78300,10,21466.4
random,78400,10,21450
random,78500,10,21450.6
random,78600,10,21887.8
random,78700,10,21576
random,78800,10,21573.2
random,78900,10,21601.8
random,79000,10,21603
random,79100,10,21630
random,79200,10,21645.8
random,79300,10,21698.4
random,79400,10,21666.4
random,79500,10,21698
random,79600,10,21720.4
random,79700,10,21812.4
random,79800,10,21785.2
random,79900,10,21856.8
random,80000,10,21868.4
random,80100,10,21978.8
random,80200,10,21899
random,80300,10,21901.8
random,80400,10,21906
random,80500,10,21972.4
random,80600,10,22051.8
random,80700,10,22040.6
random,80800,10,22245
random,80900,10,22429.4
random,81000,10,22526.6
random,81100,10,22479.4
random,81200,10,22231.2
random,81300,10,22219.6
random,81400,10,22264.8
random,81500,10,22398.2
random,81600,10,22335.6
random,81700,10,22404.2
random,81800,10,22771.8
random,81900,10,22794.2
random,82000,10,22527.2
random,82100,10,22458.4
random,82200,10,22654
random,82300,10,22724.6
random,82400,10,23113.2
random,82500,10,23011.8
random,82600,10,22827.6
random,82700,10,22935.6
random,82800,10,23361
random,82900,10,23111.8
random,83000,10,23165.6
random,83100,10,26469.4
random,83200,10,23185.4
random,83300,10,23447.6
random,83400,10,23446.4
random,83500,10,23242
random,83600,10,23205.6
random,83700,10,23410.2
random,83800,10,23328.6
random,83900,10,23452.2
random,84000,10,23459.4
random,84100,10,23662.8
random,84200,10,23703.6
random,84300,10,23601.4
random,84400,10,23779.8
random,84500,10,23872.8
random,84600,10,23637.4
random,84700,10,23728.8
random,84800,10,23738.4
random,84900,10,23997.8
random,85000,10,24040
random,85100,10,24095.8
random,85200,10,24033.8
random,85300,10,24154.4
random,85400,10,23973.6
random,85500,10,23958.8
random,85600,10,24132.8
random,85700,10,24311.2
random,85800,10,24496.4
random,85900,10,24478.8
random,86000,10,24209
random,86100,10,24368
random,86200,10,24663.8
random,86300,10,24624.8
random,86400,10,24682.6
random,86500,10,24624.2
random,86600,10,24486.2
random,86700,10,24605.4
random,86800,10,24865.6
random,86900,10,24750.8
random,87000,10,24621.2
random,87100,10,24743.4
random,87200,10,24826.6
random,87300,10,24808.6
random,87400,10,24831.6
random,87500,10,24946.8
random,87600,10,24935.6
random,87700,10,25395.8
random,87800,10,25322.6
random,87900,10,25454.2
random,88000,10,25280
random,88100,10,25251
random,88200,10,25335
random,88300,10,25301
random,88400,10,25277.8
random,88500,10,25435.2
random,88600,10,25570.2
random,88700,10,25437
random,88800,10,25514.2
random,88900,10,25566.2
random,89000,10,25516.8
random,89100,10,25539
random,89200,10,25596.8
random,89300,10,26472
random,89400,10,27087.4
random,89500,10,25776.2
random,89600,10,26513.2
random,89700,10,25957
random,89800,10,26405
random,89900,10,26107
random,90000,10,25987.8
random,90100,10,26130.6
random,90200,10,26072.6
random,90300,10,26190
random,90400,10,26087.2
random,90500,10,27599.4
random,90600,10,26226.4
random,90700,10,26795.2
random,90800,10,26336.8
random,90900,10,26643.2
random,91000,10,26601
random,91100,10,26351.2
random,91200,10,26471.8
random,91300,10,26613.4
random,91400,10,26489.8
random,91500,10,26389.2
random,91600,10,26402.8
random,91700,10,26366.4
random,91800,10,27418.4
random,91900,10,27004.8
random,92000,10,26584.4
random,92100,10,26575.8
random,92200,10,26607
random,92300,10,26594
random,92400,10,26674.6
random,92500,10,26620.4
random,92600,10,27716.2
random,92700,10,29196.4
random,92800,10,27995
random,92900,10,30502
random,93000,10,28296.6
random,93100,10,36596.6
random,93200,10,27637
random,93300,10,27388.6
random,93400,10,26970.4
random,93500,10,26979
random,93600,10,26942.8
random,93700,10,26958
random,93800,10,26992.8
random,93900,10,27046.8
random,94000,10,27117.8
random,94100,10,27165.8
random,94200,10,27203
random,94300,10,27325.4
random,94400,10,27252.6
random,94500,10,27249.8
random,94600,10,27263.8
random,94700,10,27305.4
random,94800,10,27307.6
random,94900,10,27304.8
random,95000,10,27302.4
random,95100,10,28738.2
random,95200,10,28777.6
random,95300,10,28746.8
random,95400,10,30174
random,95500,10,29240.6
random,95600,10,28507.2
random,95700,10,29821.8
random,95800,10,29837.8
random,95900,10,29294.6
random,96000,10,28761.6
random,96100,10,29235.8
random,96200,10,29564.4
random,96300,10,29008.2
random,96400,10,29412.2
random,96500,10,28471.6
random,96600,10,29298.8
random,96700,10,28590.4
random,96800,10,29385.8
random,96900,10,29072.6
random,97000,10,28653.8
random,97100,10,29037.2
random,97200,10,29253.4
random,97300,10,28189
random,97400,10,28058.6
random,97500,10,30045.2
random,97600,10,29622.2
random,97700,10,29801.4
random,97800,10,31454.6
random,97900,10,29867.4
random,98000,10,28349.2
random,98100,10,28228.2
random,98200,10,28318.8
random,98300,10,28276.2
random,98400,10,30230
random,98500,10,29127.2
random,98600,10,28394.6
random,98700,10,28356.6
random,98800,10,28466.6
random,98900,10,28460.6
random,99000,10,28486.6
random,99100,10,28524
random,99200,10,28630.8
random,99300,10,28563.6
random,99400,10,28573.6
random,99500,10,28589.2
random,99600,10,28634.4
random,99700,10,28651.6
random,99800,10,28642.4
random,99900,10,28678.2
random,100000,10,28739.4
